accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.055693865,-2.9706633,8.971804,0.8396301,2.7339172,0.35754395
-0.5385561,-4.0719376,8.774555,1.1331177,3.5456543,0.22225952
-0.5474634,-2.8574133,8.798034,1.4835815,2.1815796,0.1855011
1.4719045,-1.3812807,9.320117,1.2833099,2.231659,-0.042999268
2.2511516,-1.1933343,9.606532,0.7682648,2.5182037,-0.14686584
2.0396476,-1.268004,9.17399,0.6074066,2.457489,-0.18521118
2.8189898,-1.1035985,10.047288,0.054000854,1.2228394,-0.11917114
3.384284,-1.3458037,9.97949,-0.03388977,1.0662537,-0.13407898
1.9718069,-1.9108294,9.874571,0.33470154,0.94906616,-0.30718994
0.077091455,-3.0510156,7.5308585,0.9504242,1.5861053,-0.78175354
0.36498567,-2.5830452,10.964422,0.4737091,0.43614197,-0.0925293
-2.5661922,-0.95770085,11.258013,0.27664185,0.7978058,-0.29493713
-1.3915533,-1.3242595,8.272619,0.50193787,1.184494,-0.48614502
2.060647,-2.5641518,8.568647,0.4486847,0.881958,-0.33595276
-1.8258805,-1.9027392,9.621203,0.40020752,1.2590637,-0.08560181
-0.4191234,0.4250767,9.986897,0.63616943,0.51498413,-0.31251526
0.18767676,-0.19429624,9.531965,0.66386414,0.4771576,-0.213974
0.37609264,-1.7643881,9.12025,0.5568085,0.6561279,-0.052581787
-0.8834729,-1.9545815,9.188275,0.519516,0.56770325,0.22012329
-1.1386082,-1.2877495,9.598987,0.6452179,0.40525818,0.26272583
-1.9919884,-0.39751536,11.243851,0.61912537,0.6721039,0.1620636
1.2944471,-0.9685089,11.7643585,0.6867676,0.71684265,-0.11917114
1.9591198,1.0434473,13.145203,0.2494812,0.55758667,0.0874939
-0.38838947,1.1982393,13.245389,-0.92604065,0.72377014,-0.42915344
-0.36740178,-1.7047858,12.619332,-2.4179535,-0.8235321,-0.3481903
-1.3403876,-6.385085,10.391587,-2.2304688,0.019638062,0.23503113
5.1173515,-4.755715,12.723554,-2.8967896,3.127533,-1.1007996
-0.5754975,1.1126223,11.706205,-1.7809143,-0.84962463,-1.3079987
-2.7394233,-0.96263105,8.0746355,-1.8134155,0.4116516,-1.5865631
-1.1467681,-1.6396825,4.7417154,-1.9556274,-1.6288605,-0.5788269
0.27619195,-2.9144647,2.3117566,-1.8112793,-1.1548309,0.22544861
1.8628652,-1.3485649,0.80983734,0.6409607,-0.7036896,0.4725952
8.969703,7.3790874,5.7915344,2.9200897,-1.955368,-0.045135498
2.7969239,3.3503253,27.564137,0.36132812,2.2753296,-0.76312256
5.44279,-10.045464,11.057781,0.8833008,0.7381439,1.2598267
-1.7887716,-7.0801697,4.9880157,-2.2336578,-0.54229736,0.123184204
-3.161734,-3.484432,2.719685,2.8204956,0.7876892,-0.17774963
-0.8132232,-3.4952786,13.934785,3.864975,3.5552368,0.38949585
0.80912566,2.3701222,10.089645,-1.0203247,-0.98651123,0.8118744
-0.13399762,0.6303119,7.9342184,1.7770691,-1.9271393,-0.15751648
2.059396,-1.6110324,6.669187,1.4399109,2.58638,-0.20651245
-2.7738001,-2.5098336,6.98663,1.412735,0.62257385,0.35061646
6.5773935,-0.78658175,11.498104,2.0226135,-1.493576,0.36393738
-1.6426988,-0.5729387,11.975197,0.32989502,2.251892,0.16099548
0.70806134,1.5276977,13.623121,0.14294434,0.62150574,-0.3274231
0.9010223,1.8561277,14.239532,-1.2834473,0.37968445,-0.8115845
-1.6351962,-0.34071806,12.674344,-3.048584,-1.6123505,-0.9261017
-2.0519676,-5.640911,13.606954,-2.3566895,-2.928482,-0.4254303
6.567065,-6.1783175,14.319588,-3.540207,2.0942383,0.18710327
1.8281386,0.14781952,9.3863,-1.8762665,-2.4129028,-0.598526
-2.596721,-1.6381482,5.4041805,-1.5513611,-0.28503418,-1.4044037
-2.2085009,-1.2864323,2.0004897,-1.6285858,-1.683197,-0.69441223
-0.5520227,-4.061162,0.32696187,-0.9830322,-0.8373718,0.24142456
2.164803,-0.97948766,-0.86714166,1.7019653,-2.0267487,0.52905273
24.12972,9.538352,24.099733,3.3957367,1.1828918,-0.83555603
5.027501,-3.1236546,22.672417,-0.8323059,-1.5031586,0.35487366
7.4826255,-4.7180305,8.618803,0.34268188,2.4484406,0.78578186
-6.3306293,-3.0605288,5.5267553,1.5618744,0.27583313,-0.7322235
-0.017901957,-2.4048734,4.465208,2.9600372,1.3165894,-0.1862793
0.090161055,-2.0825646,16.26441,1.5432434,2.7584229,1.6571655
-1.5098116,-0.4658469,8.517285,0.6329651,-3.198532,0.039031982
2.0127375,-1.2023299,5.090042,2.1733398,1.1227112,-0.7444763
0.17456359,-2.7058828,8.299072,1.1805115,1.8156738,0.092285156
2.1746888,-0.672312,10.402949,1.5176697,-0.60354614,0.43850708
1.8824487,0.004739285,10.859802,1.1613464,1.1914215,0.4203949
-1.3196228,1.2368301,13.042531,-0.038146973,0.95280457,0.18283081
0.5193982,4.348895,14.3550625,-0.81791687,0.20285034,-1.2137299
-1.8858953,-0.5916698,13.571677,-2.5777435,-1.4408417,-1.2760468
-1.8574741,-7.7238197,17.113342,-2.3412476,-1.3407135,-0.23687744
